5 35.114989885 128.96672114333333
5 35.11498990166667 128.96672116333335
5 35.11499001 128.96672118166666
5 35.11499006166667 128.96672118666666
5 35.11499014666666 128.96672127
5 35.114990211666665 128.96672125833334
5 35.11499027166667 128.966721345
5 35.114990415 128.96672145333332
5 35.11499064666667 128.96672192833333
5 35.11499104166667 128.96672290833334
5 35.11499144 128.96672423666666
5 35.11499205166667 128.96672577833334
5 35.11499262666667 128.96672744333333
5 35.114993293333335 128.96672931
5 35.11499392166667 128.96673132833334
5 35.114994575 128.96673327
5 35.114995305 128.96673527833335
5 35.11499593166667 128.966737385
5 35.114996653333336 128.96673942333334
5 35.11499738 128.96674150166666
5 35.11499810666667 128.966743635
5 35.11499883333333 128.96674582166668
5 35.114999561666664 128.966748105
5 35.115000295 128.96675031666666
5 35.11500104 128.966752645
5 35.115001756666665 128.96675507166665
5 35.115002535 128.96675746833333
5 35.115003325 128.96675992
5 35.115004086666666 128.96676232333334
5 35.115004866666666 128.96676465
5 35.115005638333336 128.966767065
5 35.115006345 128.966769455
5 35.11500710666667 128.96677194666665
5 35.11500783666666 128.966774285
5 35.115008466666666 128.96677666333332
5 35.115009125 128.96677918166668
5 35.115009795 128.96678155166666
5 35.115010418333334 128.96678397833332
5 35.11501116 128.96678646333334
5 35.11501185833333 128.966788925
5 35.11501255333334 128.96679153333332
5 35.11501329 128.96679407666667
5 35.11501406166666 128.966796565
5 35.115014718333335 128.96679918333334
5 35.11501533 128.96680175
5 35.115015945 128.96680425333332
5 35.11501662333333 128.96680679
5 35.11501723 128.96680930333332
5 35.11501786833333 128.96681185333333
5 35.115018525 128.96681454
5 35.115019161666666 128.96681726
5 35.11501971 128.96681984
5 35.11502019 128.96682200666666
5 35.115020505 128.96682382
5 35.11502076666667 128.96682548333334
5 35.115021096666666 128.96682693333332
5 35.115021473333336 128.96682825166667
5 35.115021895 128.96682947333332
5 35.11502247 128.96683061
5 35.115023236666666 128.9668314
5 35.115024143333336 128.96683179
5 35.11502513 128.96683189833334
5 35.11502603666667 128.966831575
5 35.11502698333334 128.96683080166667
5 35.11502784166667 128.966829765
5 35.115028421666665 128.96682826666665
5 35.11502855333333 128.96682678333335
5 35.11502868 128.96682551166666
5 35.11502873166667 128.96682450166668
5 35.11502893 128.96682336166666
5 35.115029326666665 128.966822215
5 35.115029826666664 128.96682102166668
5 35.11503040833333 128.966819805
5 35.11503127 128.96681849
5 35.115032265 128.96681758666668
5 35.115033276666665 128.96681644
5 35.115034306666665 128.96681521833332
5 35.115035338333335 128.96681415166665
5 35.11503642833333 128.966812975
4 35.11503625666667 128.966815595
4 35.11503750833333 128.966814365
4 35.11503866 128.96681316166666
4 35.115039841666665 128.96681197833334
4 35.11504102333333 128.96681057833334
4 35.115042275 128.96680937833332
4 35.115043585 128.96680817333333
4 35.115044903333335 128.96680692166666
4 35.11504615333333 128.96680564333334
4 35.115047385 128.966804425
4 35.11504866333333 128.96680319
4 35.11505003166667 128.966801965
4 35.11505134666667 128.96680071166668
4 35.115052695 128.96679942
4 35.115053853333336 128.96679824333333
4 35.11505495833333 128.96679744333332
4 35.115055856666665 128.96679659333333
4 35.11505669666667 128.966795685
4 35.115057245 128.966794795
4 35.115057623333335 128.96679392666667
4 35.11505783333333 128.96679291166666
4 35.11505775333333 128.966791685
4 35.11505749 128.96679057666665
4 35.11505689166667 128.96678955833335
4 35.11505603166667 128.966788935
4 35.115054908333335 128.96678841833332
4 35.115053765 128.96678815166666
4 35.11505273 128.96678758666667
4 35.115051736666665 128.96678681833333
4 35.11505065 128.96678581166665
4 35.11504952666667 128.96678463166666
4 35.11504844666667 128.96678330666666
4 35.11504729166667 128.96678202
4 35.115046135 128.96678061
4 35.11504507 128.96677914666665
4 35.11504389666667 128.96677754
4 35.11504290166667 128.96677599
4 35.11504187 128.96677436666667
4 35.11504088833333 128.96677280333333
